id,latitude,longitude,elevation,state,name,name_2,name_ru,boundary,admin_leve,ref,int_ref,name_ca,name_de,name_en,name_es,name_fr,name_hu,name_ja,name_lt,name_nl,name_pl,name_pt,name_sv,name_uk,name_vi,name_zh,alt_name,int_name,timezone,ISO3166-2,wikipedia,population,addr_count,is_in_coun,gost_7.67-,is_in_cont,official_s,populati_1,is_in_co_1,ref_en,name_fi,name_hr,name_no,name_sk,name_sr,oktmo_user,border_typ,name_af,name_az,name_be,name_cy,name_el,name_eo,name_hy,name_ka,name_kv,name_oc,name_os,name_sh,name_sw,name_tr,name_tt,website,name_bxr,name_kbd,name_mhr,name_myv,name_sah,name_be-ta,name_ce,name_cs,name_cv,name_et,name_ga,name_he,name_it,name_ko,name_ku,name_lv,name_mn,name_ms,name_ro,name_sl,name_uz,name_yi,name_dsb,name_hsb,name_szl,name_xal,alt_name_d,name_ar,name_ba,name_bg,name_bs,name_da,name_eu,name_fa,name_hi,name_id,name_kk,name_mk,name_mr,name_nn,name_se,name_ta,name_tg,name_tl,name_ur,name_ace,name_hak,name_kaa,name_lrc,name_pam,name_pnb,name_sco,name_udm,name_vep,name_war,name_zh-mi,note,name_crh,wikidata,wikipedia_,wikipedi_1,koatuu,ref_uk,name_la,flag,is_in,ref_ru,name_cu,alt_name_v,name_av,name_inh,name_krc,official_n,official_1,cladr_code,short_name,official_2,name_int,populati_2,name_krl,source,name_mrj,name_is,source_url,name_be-x-,gis-lab_st,official_3,official_4,official_5,official_6,official_7,place,name_ab,name_fy,name_lb,name_nb,name_ast,name_tzl,old_name,old_name_e,old_name_1,old_name_f,old_name_o,old_name_v,addr_postc,old_alt_na,name_koi,name_lbe,name_lez,name_az-cy,official_8,official_9,official10,official11,official12,official13,name_ky,ssrf_code,cadaster_c,omkte_code,addr_regio,alt_name_r,name_atv,alt_name_c,alt_name_e,alt_name_f,alt_name_n,name_sq,name_su,name_ug,name_tyv,official14,name_aba,name_nog,alt_name_s
RSM00034949,45.05,42.02,"473",,STAVROPOL (AMSG),Ñòàâðîïîëüñêèé êðàé,Ñòàâðîïîëüñêèé êðàé,administrative,"4",RU-STA,RU-STA,Territori de Stavropol,Region Stawropol,Stavropol Krai,Krai de Stavropol,Krai de Stavropol,,????????,,Kraj Stavropol,Kraj Stawropolski,Krai de Stavropol,Stavropol kraj,Ñòàâðîïîëüñüêèé êðàé,Stavropol (vung),?????????,,Stavropol Krai,Europe/Moscow,RU-STA,ru:Ñòàâðîïîëüñêèé êðàé,"2794458",RU,,ÐÎÔ-ÑÒÀ,,ru:êðàé,,,,,,,,,,region,,Stavropol diyar?,Ñòà¢ðàïîëüñê³ êðàé,,???? ????????????,,?????????? ????????,??????????? ?????,Ñòàâðîïîëü êðàé,,Ñòúàðàïîëû êðàé,,,Stavropol Kray?,Ñòàâðîïîëü êðàå,,,Ñòàâðîïîë ùIûãó,Ñòàâðîïîëü ìëàíäå,,Ñòàâðîïîëü êûðààéà,Ñòà¢ðàïîëüñê³ êðàé,Ñòàâðîïîëàí ìåõêàéèñò,Stavropolsky kraj,Ñòàâðîïîëü Åí,,,,Territorio di Stavropol',,,,Ñòàâðîïîëèéí õÿçãààð,,?inutul Stavropol,Stavropolski kraj,,,,,,Ñòàâðîïîëèí çàõ óëñ,,,,Ñòàâðîïîëñêè êðàé,,Stavropol kraj,,,,,,,,,,,,,,,,,,,,,Ñòàâðîïîëü øàåð,,,,,,,,,,,,,,,,,Ñòàâðîïîë óëêà,,,,,,Ñòàâðîïîëüå,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034954,45.35,42.85,"140",,SVETLOGRAD,Ñòàâðîïîëüñêèé êðàé,Ñòàâðîïîëüñêèé êðàé,administrative,"4",RU-STA,RU-STA,Territori de Stavropol,Region Stawropol,Stavropol Krai,Krai de Stavropol,Krai de Stavropol,,????????,,Kraj Stavropol,Kraj Stawropolski,Krai de Stavropol,Stavropol kraj,Ñòàâðîïîëüñüêèé êðàé,Stavropol (vung),?????????,,Stavropol Krai,Europe/Moscow,RU-STA,ru:Ñòàâðîïîëüñêèé êðàé,"2794458",RU,,ÐÎÔ-ÑÒÀ,,ru:êðàé,,,,,,,,,,region,,Stavropol diyar?,Ñòà¢ðàïîëüñê³ êðàé,,???? ????????????,,?????????? ????????,??????????? ?????,Ñòàâðîïîëü êðàé,,Ñòúàðàïîëû êðàé,,,Stavropol Kray?,Ñòàâðîïîëü êðàå,,,Ñòàâðîïîë ùIûãó,Ñòàâðîïîëü ìëàíäå,,Ñòàâðîïîëü êûðààéà,Ñòà¢ðàïîëüñê³ êðàé,Ñòàâðîïîëàí ìåõêàéèñò,Stavropolsky kraj,Ñòàâðîïîëü Åí,,,,Territorio di Stavropol',,,,Ñòàâðîïîëèéí õÿçãààð,,?inutul Stavropol,Stavropolski kraj,,,,,,Ñòàâðîïîëèí çàõ óëñ,,,,Ñòàâðîïîëñêè êðàé,,Stavropol kraj,,,,,,,,,,,,,,,,,,,,,Ñòàâðîïîëü øàåð,,,,,,,,,,,,,,,,,Ñòàâðîïîë óëêà,,,,,,Ñòàâðîïîëüå,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034958,45.1,43.45,"162",,BLAGODARNYJ,Ñòàâðîïîëüñêèé êðàé,Ñòàâðîïîëüñêèé êðàé,administrative,"4",RU-STA,RU-STA,Territori de Stavropol,Region Stawropol,Stavropol Krai,Krai de Stavropol,Krai de Stavropol,,????????,,Kraj Stavropol,Kraj Stawropolski,Krai de Stavropol,Stavropol kraj,Ñòàâðîïîëüñüêèé êðàé,Stavropol (vung),?????????,,Stavropol Krai,Europe/Moscow,RU-STA,ru:Ñòàâðîïîëüñêèé êðàé,"2794458",RU,,ÐÎÔ-ÑÒÀ,,ru:êðàé,,,,,,,,,,region,,Stavropol diyar?,Ñòà¢ðàïîëüñê³ êðàé,,???? ????????????,,?????????? ????????,??????????? ?????,Ñòàâðîïîëü êðàé,,Ñòúàðàïîëû êðàé,,,Stavropol Kray?,Ñòàâðîïîëü êðàå,,,Ñòàâðîïîë ùIûãó,Ñòàâðîïîëü ìëàíäå,,Ñòàâðîïîëü êûðààéà,Ñòà¢ðàïîëüñê³ êðàé,Ñòàâðîïîëàí ìåõêàéèñò,Stavropolsky kraj,Ñòàâðîïîëü Åí,,,,Territorio di Stavropol',,,,Ñòàâðîïîëèéí õÿçãààð,,?inutul Stavropol,Stavropolski kraj,,,,,,Ñòàâðîïîëèí çàõ óëñ,,,,Ñòàâðîïîëñêè êðàé,,Stavropol kraj,,,,,,,,,,,,,,,,,,,,,Ñòàâðîïîëü øàåð,,,,,,,,,,,,,,,,,Ñòàâðîïîë óëêà,,,,,,Ñòàâðîïîëüå,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034964,45.4,44.2,"76",,ARZGIR,Ñòàâðîïîëüñêèé êðàé,Ñòàâðîïîëüñêèé êðàé,administrative,"4",RU-STA,RU-STA,Territori de Stavropol,Region Stawropol,Stavropol Krai,Krai de Stavropol,Krai de Stavropol,,????????,,Kraj Stavropol,Kraj Stawropolski,Krai de Stavropol,Stavropol kraj,Ñòàâðîïîëüñüêèé êðàé,Stavropol (vung),?????????,,Stavropol Krai,Europe/Moscow,RU-STA,ru:Ñòàâðîïîëüñêèé êðàé,"2794458",RU,,ÐÎÔ-ÑÒÀ,,ru:êðàé,,,,,,,,,,region,,Stavropol diyar?,Ñòà¢ðàïîëüñê³ êðàé,,???? ????????????,,?????????? ????????,??????????? ?????,Ñòàâðîïîëü êðàé,,Ñòúàðàïîëû êðàé,,,Stavropol Kray?,Ñòàâðîïîëü êðàå,,,Ñòàâðîïîë ùIûãó,Ñòàâðîïîëü ìëàíäå,,Ñòàâðîïîëü êûðààéà,Ñòà¢ðàïîëüñê³ êðàé,Ñòàâðîïîëàí ìåõêàéèñò,Stavropolsky kraj,Ñòàâðîïîëü Åí,,,,Territorio di Stavropol',,,,Ñòàâðîïîëèéí õÿçãààð,,?inutul Stavropol,Stavropolski kraj,,,,,,Ñòàâðîïîëèí çàõ óëñ,,,,Ñòàâðîïîëñêè êðàé,,Stavropol kraj,,,,,,,,,,,,,,,,,,,,,Ñòàâðîïîëü øàåð,,,,,,,,,,,,,,,,,Ñòàâðîïîë óëêà,,,,,,Ñòàâðîïîëüå,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00037036,44.633,41.967,"343",,NEVINNOMYSSK,Ñòàâðîïîëüñêèé êðàé,Ñòàâðîïîëüñêèé êðàé,administrative,"4",RU-STA,RU-STA,Territori de Stavropol,Region Stawropol,Stavropol Krai,Krai de Stavropol,Krai de Stavropol,,????????,,Kraj Stavropol,Kraj Stawropolski,Krai de Stavropol,Stavropol kraj,Ñòàâðîïîëüñüêèé êðàé,Stavropol (vung),?????????,,Stavropol Krai,Europe/Moscow,RU-STA,ru:Ñòàâðîïîëüñêèé êðàé,"2794458",RU,,ÐÎÔ-ÑÒÀ,,ru:êðàé,,,,,,,,,,region,,Stavropol diyar?,Ñòà¢ðàïîëüñê³ êðàé,,???? ????????????,,?????????? ????????,??????????? ?????,Ñòàâðîïîëü êðàé,,Ñòúàðàïîëû êðàé,,,Stavropol Kray?,Ñòàâðîïîëü êðàå,,,Ñòàâðîïîë ùIûãó,Ñòàâðîïîëü ìëàíäå,,Ñòàâðîïîëü êûðààéà,Ñòà¢ðàïîëüñê³ êðàé,Ñòàâðîïîëàí ìåõêàéèñò,Stavropolsky kraj,Ñòàâðîïîëü Åí,,,,Territorio di Stavropol',,,,Ñòàâðîïîëèéí õÿçãààð,,?inutul Stavropol,Stavropolski kraj,,,,,,Ñòàâðîïîëèí çàõ óëñ,,,,Ñòàâðîïîëñêè êðàé,,Stavropol kraj,,,,,,,,,,,,,,,,,,,,,Ñòàâðîïîëü øàåð,,,,,,,,,,,,,,,,,Ñòàâðîïîë óëêà,,,,,,Ñòàâðîïîëüå,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00037050,44.09,43,"531",,PJATIGORSK,Ñòàâðîïîëüñêèé êðàé,Ñòàâðîïîëüñêèé êðàé,administrative,"4",RU-STA,RU-STA,Territori de Stavropol,Region Stawropol,Stavropol Krai,Krai de Stavropol,Krai de Stavropol,,????????,,Kraj Stavropol,Kraj Stawropolski,Krai de Stavropol,Stavropol kraj,Ñòàâðîïîëüñüêèé êðàé,Stavropol (vung),?????????,,Stavropol Krai,Europe/Moscow,RU-STA,ru:Ñòàâðîïîëüñêèé êðàé,"2794458",RU,,ÐÎÔ-ÑÒÀ,,ru:êðàé,,,,,,,,,,region,,Stavropol diyar?,Ñòà¢ðàïîëüñê³ êðàé,,???? ????????????,,?????????? ????????,??????????? ?????,Ñòàâðîïîëü êðàé,,Ñòúàðàïîëû êðàé,,,Stavropol Kray?,Ñòàâðîïîëü êðàå,,,Ñòàâðîïîë ùIûãó,Ñòàâðîïîëü ìëàíäå,,Ñòàâðîïîëü êûðààéà,Ñòà¢ðàïîëüñê³ êðàé,Ñòàâðîïîëàí ìåõêàéèñò,Stavropolsky kraj,Ñòàâðîïîëü Åí,,,,Territorio di Stavropol',,,,Ñòàâðîïîëèéí õÿçãààð,,?inutul Stavropol,Stavropolski kraj,,,,,,Ñòàâðîïîëèí çàõ óëñ,,,,Ñòàâðîïîëñêè êðàé,,Stavropol kraj,,,,,,,,,,,,,,,,,,,,,Ñòàâðîïîëü øàåð,,,,,,,,,,,,,,,,,Ñòàâðîïîë óëêà,,,,,,Ñòàâðîïîëüå,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00037054,44.2,43.1,"316",,MINERAL-NYE-VODY,Ñòàâðîïîëüñêèé êðàé,Ñòàâðîïîëüñêèé êðàé,administrative,"4",RU-STA,RU-STA,Territori de Stavropol,Region Stawropol,Stavropol Krai,Krai de Stavropol,Krai de Stavropol,,????????,,Kraj Stavropol,Kraj Stawropolski,Krai de Stavropol,Stavropol kraj,Ñòàâðîïîëüñüêèé êðàé,Stavropol (vung),?????????,,Stavropol Krai,Europe/Moscow,RU-STA,ru:Ñòàâðîïîëüñêèé êðàé,"2794458",RU,,ÐÎÔ-ÑÒÀ,,ru:êðàé,,,,,,,,,,region,,Stavropol diyar?,Ñòà¢ðàïîëüñê³ êðàé,,???? ????????????,,?????????? ????????,??????????? ?????,Ñòàâðîïîëü êðàé,,Ñòúàðàïîëû êðàé,,,Stavropol Kray?,Ñòàâðîïîëü êðàå,,,Ñòàâðîïîë ùIûãó,Ñòàâðîïîëü ìëàíäå,,Ñòàâðîïîëü êûðààéà,Ñòà¢ðàïîëüñê³ êðàé,Ñòàâðîïîëàí ìåõêàéèñò,Stavropolsky kraj,Ñòàâðîïîëü Åí,,,,Territorio di Stavropol',,,,Ñòàâðîïîëèéí õÿçãààð,,?inutul Stavropol,Stavropolski kraj,,,,,,Ñòàâðîïîëèí çàõ óëñ,,,,Ñòàâðîïîëñêè êðàé,,Stavropol kraj,,,,,,,,,,,,,,,,,,,,,Ñòàâðîïîëü øàåð,,,,,,,,,,,,,,,,,Ñòàâðîïîë óëêà,,,,,,Ñòàâðîïîëüå,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00037058,44.15,43.467,"302",,GEORGIEVSK,Ñòàâðîïîëüñêèé êðàé,Ñòàâðîïîëüñêèé êðàé,administrative,"4",RU-STA,RU-STA,Territori de Stavropol,Region Stawropol,Stavropol Krai,Krai de Stavropol,Krai de Stavropol,,????????,,Kraj Stavropol,Kraj Stawropolski,Krai de Stavropol,Stavropol kraj,Ñòàâðîïîëüñüêèé êðàé,Stavropol (vung),?????????,,Stavropol Krai,Europe/Moscow,RU-STA,ru:Ñòàâðîïîëüñêèé êðàé,"2794458",RU,,ÐÎÔ-ÑÒÀ,,ru:êðàé,,,,,,,,,,region,,Stavropol diyar?,Ñòà¢ðàïîëüñê³ êðàé,,???? ????????????,,?????????? ????????,??????????? ?????,Ñòàâðîïîëü êðàé,,Ñòúàðàïîëû êðàé,,,Stavropol Kray?,Ñòàâðîïîëü êðàå,,,Ñòàâðîïîë ùIûãó,Ñòàâðîïîëü ìëàíäå,,Ñòàâðîïîëü êûðààéà,Ñòà¢ðàïîëüñê³ êðàé,Ñòàâðîïîëàí ìåõêàéèñò,Stavropolsky kraj,Ñòàâðîïîëü Åí,,,,Territorio di Stavropol',,,,Ñòàâðîïîëèéí õÿçãààð,,?inutul Stavropol,Stavropolski kraj,,,,,,Ñòàâðîïîëèí çàõ óëñ,,,,Ñòàâðîïîëñêè êðàé,,Stavropol kraj,,,,,,,,,,,,,,,,,,,,,Ñòàâðîïîëü øàåð,,,,,,,,,,,,,,,,,Ñòàâðîïîë óëêà,,,,,,Ñòàâðîïîëüå,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00037061,44.8,44.1,"136",,BUDENNOVSK,Ñòàâðîïîëüñêèé êðàé,Ñòàâðîïîëüñêèé êðàé,administrative,"4",RU-STA,RU-STA,Territori de Stavropol,Region Stawropol,Stavropol Krai,Krai de Stavropol,Krai de Stavropol,,????????,,Kraj Stavropol,Kraj Stawropolski,Krai de Stavropol,Stavropol kraj,Ñòàâðîïîëüñüêèé êðàé,Stavropol (vung),?????????,,Stavropol Krai,Europe/Moscow,RU-STA,ru:Ñòàâðîïîëüñêèé êðàé,"2794458",RU,,ÐÎÔ-ÑÒÀ,,ru:êðàé,,,,,,,,,,region,,Stavropol diyar?,Ñòà¢ðàïîëüñê³ êðàé,,???? ????????????,,?????????? ????????,??????????? ?????,Ñòàâðîïîëü êðàé,,Ñòúàðàïîëû êðàé,,,Stavropol Kray?,Ñòàâðîïîëü êðàå,,,Ñòàâðîïîë ùIûãó,Ñòàâðîïîëü ìëàíäå,,Ñòàâðîïîëü êûðààéà,Ñòà¢ðàïîëüñê³ êðàé,Ñòàâðîïîëàí ìåõêàéèñò,Stavropolsky kraj,Ñòàâðîïîëü Åí,,,,Territorio di Stavropol',,,,Ñòàâðîïîëèéí õÿçãààð,,?inutul Stavropol,Stavropolski kraj,,,,,,Ñòàâðîïîëèí çàõ óëñ,,,,Ñòàâðîïîëñêè êðàé,,Stavropol kraj,,,,,,,,,,,,,,,,,,,,,Ñòàâðîïîëü øàåð,,,,,,,,,,,,,,,,,Ñòàâðîïîë óëêà,,,,,,Ñòàâðîïîëüå,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00037066,44.55,44.833,"69",,ACHIKULAK,Ñòàâðîïîëüñêèé êðàé,Ñòàâðîïîëüñêèé êðàé,administrative,"4",RU-STA,RU-STA,Territori de Stavropol,Region Stawropol,Stavropol Krai,Krai de Stavropol,Krai de Stavropol,,????????,,Kraj Stavropol,Kraj Stawropolski,Krai de Stavropol,Stavropol kraj,Ñòàâðîïîëüñüêèé êðàé,Stavropol (vung),?????????,,Stavropol Krai,Europe/Moscow,RU-STA,ru:Ñòàâðîïîëüñêèé êðàé,"2794458",RU,,ÐÎÔ-ÑÒÀ,,ru:êðàé,,,,,,,,,,region,,Stavropol diyar?,Ñòà¢ðàïîëüñê³ êðàé,,???? ????????????,,?????????? ????????,??????????? ?????,Ñòàâðîïîëü êðàé,,Ñòúàðàïîëû êðàé,,,Stavropol Kray?,Ñòàâðîïîëü êðàå,,,Ñòàâðîïîë ùIûãó,Ñòàâðîïîëü ìëàíäå,,Ñòàâðîïîëü êûðààéà,Ñòà¢ðàïîëüñê³ êðàé,Ñòàâðîïîëàí ìåõêàéèñò,Stavropolsky kraj,Ñòàâðîïîëü Åí,,,,Territorio di Stavropol',,,,Ñòàâðîïîëèéí õÿçãààð,,?inutul Stavropol,Stavropolski kraj,,,,,,Ñòàâðîïîëèí çàõ óëñ,,,,Ñòàâðîïîëñêè êðàé,,Stavropol kraj,,,,,,,,,,,,,,,,,,,,,Ñòàâðîïîëü øàåð,,,,,,,,,,,,,,,,,Ñòàâðîïîë óëêà,,,,,,Ñòàâðîïîëüå,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00037123,43.9,42.72,"890",,KISLOVODSK,Ñòàâðîïîëüñêèé êðàé,Ñòàâðîïîëüñêèé êðàé,administrative,"4",RU-STA,RU-STA,Territori de Stavropol,Region Stawropol,Stavropol Krai,Krai de Stavropol,Krai de Stavropol,,????????,,Kraj Stavropol,Kraj Stawropolski,Krai de Stavropol,Stavropol kraj,Ñòàâðîïîëüñüêèé êðàé,Stavropol (vung),?????????,,Stavropol Krai,Europe/Moscow,RU-STA,ru:Ñòàâðîïîëüñêèé êðàé,"2794458",RU,,ÐÎÔ-ÑÒÀ,,ru:êðàé,,,,,,,,,,region,,Stavropol diyar?,Ñòà¢ðàïîëüñê³ êðàé,,???? ????????????,,?????????? ????????,??????????? ?????,Ñòàâðîïîëü êðàé,,Ñòúàðàïîëû êðàé,,,Stavropol Kray?,Ñòàâðîïîëü êðàå,,,Ñòàâðîïîë ùIûãó,Ñòàâðîïîëü ìëàíäå,,Ñòàâðîïîëü êûðààéà,Ñòà¢ðàïîëüñê³ êðàé,Ñòàâðîïîëàí ìåõêàéèñò,Stavropolsky kraj,Ñòàâðîïîëü Åí,,,,Territorio di Stavropol',,,,Ñòàâðîïîëèéí õÿçãààð,,?inutul Stavropol,Stavropolski kraj,,,,,,Ñòàâðîïîëèí çàõ óëñ,,,,Ñòàâðîïîëñêè êðàé,,Stavropol kraj,,,,,,,,,,,,,,,,,,,,,Ñòàâðîïîëü øàåð,,,,,,,,,,,,,,,,,Ñòàâðîïîë óëêà,,,,,,Ñòàâðîïîëüå,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034344,49.8,41.15,"72",,KAZANSKAJA,Ðîñòîâñêàÿ îáëàñòü,Ðîñòîâñêàÿ îáëàñòü,administrative,"4",ÐÎÑ,RU-ROS,Provincia de Rostov,Oblast Rostow,Rostov Oblast,Oblast de Rostov,,,?????,Rostovo sritis,Oblast Rostov,Obwod rostowski,Oblast de Rostov,Rostov oblast,Ðîñòîâñüêà îáëàñòü,Rostov (t?nh),?????,,Rostov Oblast,Europe/Moscow,RU-ROS,ru:Ðîñòîâñêàÿ îáëàñòü,"4245598",RU,Russia,ÐÎÔ-ÐÎÑ,Europe,ru:îáëàñòü,,RU,ROS,Rostovin alue,Rostovska oblast,Rostov oblast,,Ðîñòîâñêà îáëàñò,,region,Rostof-oblast,Rostov vilay?ti,Ðàñòî¢ñêàÿ âîáëàñöü,,?????????? ??????,,??????? ????,???????? ????,,,Ðîñòîâû îáë?ñò,Rostovska oblast,,,Ðîñòîâ ?ëê?ñå,,,Ðîñòîâ îáëàñò,Ðîñòîâ âåë,Ðîñòîâîíü ¸íêñ,Ðîñòîâ óîáàëà?à,,Ðîñòîâàí îáëàñòü,Rostovska oblast,,Rostovi oblast,,,Oblast' di Rostov,,,Rostovas apgabals,,,Regiunea Rostov,Rostovska oblast,Rostov viloyati,,,,,Ðîñòîâà ò?ã?ë?,,?????? ???????,Ðîñòîâ ?ëê??å,Ðîñòîâñêà îáëàñò,,,Rostov oblasta,????? ??????,,,,,,,,,,,,,,,,,,,,,,,,Rostov vilayeti,,,,,,,,,ÐÎÑ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034432,49.4,40.2,"145",,CERTKOVO,Ðîñòîâñêàÿ îáëàñòü,Ðîñòîâñêàÿ îáëàñòü,administrative,"4",ÐÎÑ,RU-ROS,Provincia de Rostov,Oblast Rostow,Rostov Oblast,Oblast de Rostov,,,?????,Rostovo sritis,Oblast Rostov,Obwod rostowski,Oblast de Rostov,Rostov oblast,Ðîñòîâñüêà îáëàñòü,Rostov (t?nh),?????,,Rostov Oblast,Europe/Moscow,RU-ROS,ru:Ðîñòîâñêàÿ îáëàñòü,"4245598",RU,Russia,ÐÎÔ-ÐÎÑ,Europe,ru:îáëàñòü,,RU,ROS,Rostovin alue,Rostovska oblast,Rostov oblast,,Ðîñòîâñêà îáëàñò,,region,Rostof-oblast,Rostov vilay?ti,Ðàñòî¢ñêàÿ âîáëàñöü,,?????????? ??????,,??????? ????,???????? ????,,,Ðîñòîâû îáë?ñò,Rostovska oblast,,,Ðîñòîâ ?ëê?ñå,,,Ðîñòîâ îáëàñò,Ðîñòîâ âåë,Ðîñòîâîíü ¸íêñ,Ðîñòîâ óîáàëà?à,,Ðîñòîâàí îáëàñòü,Rostovska oblast,,Rostovi oblast,,,Oblast' di Rostov,,,Rostovas apgabals,,,Regiunea Rostov,Rostovska oblast,Rostov viloyati,,,,,Ðîñòîâà ò?ã?ë?,,?????? ???????,Ðîñòîâ ?ëê??å,Ðîñòîâñêà îáëàñò,,,Rostov oblasta,????? ??????,,,,,,,,,,,,,,,,,,,,,,,,Rostov vilayeti,,,,,,,,,ÐÎÑ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034438,48.9,40.5,"155",,MILLEROVO,Ðîñòîâñêàÿ îáëàñòü,Ðîñòîâñêàÿ îáëàñòü,administrative,"4",ÐÎÑ,RU-ROS,Provincia de Rostov,Oblast Rostow,Rostov Oblast,Oblast de Rostov,,,?????,Rostovo sritis,Oblast Rostov,Obwod rostowski,Oblast de Rostov,Rostov oblast,Ðîñòîâñüêà îáëàñòü,Rostov (t?nh),?????,,Rostov Oblast,Europe/Moscow,RU-ROS,ru:Ðîñòîâñêàÿ îáëàñòü,"4245598",RU,Russia,ÐÎÔ-ÐÎÑ,Europe,ru:îáëàñòü,,RU,ROS,Rostovin alue,Rostovska oblast,Rostov oblast,,Ðîñòîâñêà îáëàñò,,region,Rostof-oblast,Rostov vilay?ti,Ðàñòî¢ñêàÿ âîáëàñöü,,?????????? ??????,,??????? ????,???????? ????,,,Ðîñòîâû îáë?ñò,Rostovska oblast,,,Ðîñòîâ ?ëê?ñå,,,Ðîñòîâ îáëàñò,Ðîñòîâ âåë,Ðîñòîâîíü ¸íêñ,Ðîñòîâ óîáàëà?à,,Ðîñòîâàí îáëàñòü,Rostovska oblast,,Rostovi oblast,,,Oblast' di Rostov,,,Rostovas apgabals,,,Regiunea Rostov,Rostovska oblast,Rostov viloyati,,,,,Ðîñòîâà ò?ã?ë?,,?????? ???????,Ðîñòîâ ?ëê??å,Ðîñòîâñêà îáëàñò,,,Rostov oblasta,????? ??????,,,,,,,,,,,,,,,,,,,,,,,,Rostov vilayeti,,,,,,,,,ÐÎÑ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034445,49.217,41.833,"91",,BOKOVSKAJA,Ðîñòîâñêàÿ îáëàñòü,Ðîñòîâñêàÿ îáëàñòü,administrative,"4",ÐÎÑ,RU-ROS,Provincia de Rostov,Oblast Rostow,Rostov Oblast,Oblast de Rostov,,,?????,Rostovo sritis,Oblast Rostov,Obwod rostowski,Oblast de Rostov,Rostov oblast,Ðîñòîâñüêà îáëàñòü,Rostov (t?nh),?????,,Rostov Oblast,Europe/Moscow,RU-ROS,ru:Ðîñòîâñêàÿ îáëàñòü,"4245598",RU,Russia,ÐÎÔ-ÐÎÑ,Europe,ru:îáëàñòü,,RU,ROS,Rostovin alue,Rostovska oblast,Rostov oblast,,Ðîñòîâñêà îáëàñò,,region,Rostof-oblast,Rostov vilay?ti,Ðàñòî¢ñêàÿ âîáëàñöü,,?????????? ??????,,??????? ????,???????? ????,,,Ðîñòîâû îáë?ñò,Rostovska oblast,,,Ðîñòîâ ?ëê?ñå,,,Ðîñòîâ îáëàñò,Ðîñòîâ âåë,Ðîñòîâîíü ¸íêñ,Ðîñòîâ óîáàëà?à,,Ðîñòîâàí îáëàñòü,Rostovska oblast,,Rostovi oblast,,,Oblast' di Rostov,,,Rostovas apgabals,,,Regiunea Rostov,Rostovska oblast,Rostov viloyati,,,,,Ðîñòîâà ò?ã?ë?,,?????? ???????,Ðîñòîâ ?ëê??å,Ðîñòîâñêà îáëàñò,,,Rostov oblasta,????? ??????,,,,,,,,,,,,,,,,,,,,,,,,Rostov vilayeti,,,,,,,,,ÐÎÑ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
