STATION,DATE,DP01,DP01_ATTRIBUTES,DP05,DP05_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES
RSM00037061,1977,119,r,,,48,r,,,,,16,r,101,r,55,r,154,r,22,r,497.8," ,r",,
RSM00037061,1978,111,r,,,36,r,,,,,3,r,106,r,31,r,133,r,17,r,366," ,r",,
RSM00037061,1979,116,r,,,36,r,,,,,2,r,83,r,34,r,155,r,47,r,378.6," ,r",,
RSM00037061,1984,96,r,,,43,r,,,,,3,r,108,r,49,r,148,r,20,r,444.7," ,r",,
RSM00037061,1985,113,r,,,40,r,,,,,0,r,132,r,60,r,144,r,22,r,486.7," ,r",,
RSM00037061,1986,91,r,,,30,r,,,,,2,r,115,r,37,r,153,r,44,r,315," ,r",,
RSM00037061,1987,125,r,,,51,r,,,,,5,r,126,r,51,r,146,r,31,r,499.3," ,r",,
RSM00037061,1988,131,r,,,40,r,,,,,6,r,124,r,43,r,158,r,34,r,483.6," ,r",,
RSM00037061,1989,106,r,,,41,r,,,,,1,r,100,r,15,r,157,r,31,r,429.9," ,r",,
RSM00037061,1990,104,r,,,39,r,,,,,2,r,95,r,26,r,153,r,25,r,397.7," ,r",,
RSM00037061,1991,116,r,,,44,r,,,,,10,r,99,r,44,r,167,r,38,r,452.1," ,r",,
RSM00037061,1992,138,r,,,54,r,,,,,1,r,119,r,48,r,123,r,19,r,552.3," ,r",,
RSM00037061,1993,111,r,,,44,r,,,,,11,r,135,r,53,r,145,r,21,r,454.5," ,r",,
RSM00037061,1994,97,r,,,27,r,,,,,6,r,121,r,48,r,166,r,23,r,271," ,r",,
RSM00037061,1995,120,r,,,37,r,,,,,0,r,86,r,31,r,144,r,41,r,557.2," ,r",,
RSM00037061,1996,121,r,,,49,r,,,,,0,r,100,r,41,r,139,r,35,r,411.6," ,r",,
RSM00037061,1997,125,r,,,43,r,,,,,7,r,123,r,34,r,148,r,20,r,436.9," ,r",,
RSM00037061,1998,,,,,,,,,,,2,r,108,r,42,r,169,r,66,r,,,,
RSM00037061,1999,90,r,,,32,r,,,,,1,r,87,r,12,r,162,r,54,r,344.9," ,r",,
RSM00037061,2000,93,r,,,39,r,,,,,0,r,98,r,17,r,145,r,50,r,421," ,r",,
RSM00037061,2001,114,r,,,50,r,,,,,2,r,95,r,26,r,160,r,49,r,361.9," ,r",,
RSM00037061,2002,112,r,,,41,r,,,,,13,r,95,r,39,r,150,r,31,r,503.4," ,r",,
RSM00037061,2003,98,r,,,51,r,,,,,6,r,121,r,38,r,155,r,27,r,503.6," ,r",,
RSM00037061,2004,124,r,,,47,r,,,,,0,r,98,r,14,r,159,r,38,r,434.5," ,r",,
RSM00037061,2005,116,r,,,53,r,,,,,5,r,84,r,22,r,156,r,43,r,435.2," ,r",,
RSM00037061,2006,124,r,,,49,r,,,,,8,r,99,r,42,r,148,r,66,r,451.7," ,r",,
RSM00037061,2007,101,r,,,47,r,,,,,2,r,103,r,14,r,159,r,81,r,455.8," ,r",,
RSM00037061,2008,113,r,,,38,r,,,,,18,r,92,r,52,r,145,r,45,r,421.6," ,r",,
RSM00037061,2009,129,r,,,47,r,,,,,3,r,93,r,18,r,146,r,44,r,481," ,r",,
RSM00037061,2010,124,r,,,44,r,,,,,5,r,78,r,25,r,154,r,77,r,464.8," ,r",,
RSM00037061,2011,122,r,,,48,r,,,,,3,r,121,r,37,r,151,r,37,r,439," ,r",,
RSM00037061,2012,113,r,,,45,r,,,,,18,r,103,r,51,r,192,r,51,r,405," ,r",,
RSM00037061,2013,114,E,,,38,E,,,,,2,E,99,E,18,E,157,E,30,E,472.6," ,E",,
RSM00037061,2014,109,E,,,50,E,,,,,7,E,109,E,26,E,155,E,55,E,464.6," ,E",,
RSM00037061,2015,110,E,,,49,E,,,,,2,E,96,E,16,E,157,E,51,E,458.9," ,E",,
RSM00037061,2016,123,E,,,44,E,,,,,7,E,95,E,27,E,155,E,55,E,436.9," ,E",,
RSM00037061,2017,127,E,,,41,E,,,,,2,E,86,E,25,E,144,E,59,E,420.1," ,E",,
RSM00037061,2018,116,E,,,39,E,,,,,0,E,100,E,28,E,174,E,53,E,369.6," ,E",,
RSM00037061,2019,,,,,,,,,,,,,,,,,,,,,,,,
RSM00037066,1961,101,I,,,45,I,,,,,,,,,,,,,,,538.1," ,I",,
RSM00037066,1962,80,I,,,33,I,,,,,,,,,,,,,,,267.3," ,I",,
RSM00037066,1963,99,I,,,39,I,,,,,,,,,,,,,,,391," ,I",,
RSM00037066,1964,75,I,,,31,I,,,,,,,,,,,,,,,429.2," ,I",,
RSM00037066,1967,100,I,,,34,I,,,,,,,,,,,,,,,399," ,I",,
RSM00037066,1968,105,I,,,36,I,,,,,,,,,,,,,,,347.7," ,I",,
RSM00037066,1969,106,I,,,38,I,,,,,,,,,,,,,,,370.3," ,I",,
RSM00037066,1970,98,I,,,51,I,,,,,,,,,,,,,,,428," ,I",,
RSM00037066,1971,88,I,,,34,I,,,,,,,,,,,,,,,307.8," ,I",,
RSM00037066,1972,83,I,,,23,I,,,,,,,,,,,,,,,301.2," ,I",,
RSM00037066,1974,86,I,,,28,I,,,,,,,,,,,,,,,269.2," ,I",,
RSM00037066,1975,83,I,,,23,I,,,,,,,,,,,,,,,210.7," ,I",,
RSM00037123,1961,111,E,,,64,E,,,,,1,E,115,E,20,E,100,E,1,E,606," ,E",,
RSM00037123,1962,86,E,,,49,E,,,,,0,E,103,E,12,E,119,E,3,E,508.7," ,E",,
RSM00037123,1963,112,E,,,64,E,,,,,0,E,124,E,35,E,89,E,0,E,607.2," ,E",,
RSM00037123,1964,116,E,,,60,E,,,,,3,E,122,E,36,E,77,E,0,E,721.7," ,E",,
RSM00037123,1965,95,E,,,41,E,,,,,0,E,132,E,28,E,97,E,0,E,426.6," ,E",,
RSM00037123,1966,110,E,,,55,E,,,,,0,E,74,E,5,E,90,E,2,E,635.1," ,E",,
RSM00037123,1967,115,E,,,64,E,,,,,1,E,132,E,21,E,73,E,0,E,753.5," ,E",,
RSM00037123,1968,120,E,,,60,E,,,,,0,E,126,E,27,E,100,E,1,E,678.9," ,E",,
RSM00037123,1969,106,E,,,58,E,,,,,7,E,140,E,45,E,98,E,2,E,575.1," ,E",,
RSM00037123,1970,134,E,,,73,E,,,,,0,E,121,E,22,E,85,E,1,E,705.1," ,E",,
RSM00037123,1971,107,E,,,51,E,,,,,,,,,16,E,106,E,1,E,506.1," ,E",,
RSM00037123,1972,115,E,,,57,E,,,,,13,E,134,E,40,E,115,E,0,E,551.8," ,E",,
RSM00037123,1973,134,E,,,66,E,,,,,0,E,131,E,22,E,64,E,0,E,709.9," ,E",,
RSM00037123,1974,107,E,,,59,E,,,,,1,E,133,E,46,E,88,E,1,E,665.6," ,E",,
RSM00037123,1975,119,E,,,58,E,,,,,0,E,136,E,32,E,112,E,0,E,616.7," ,E",,
RSM00037123,1976,121,E,,,66,E,,,,,1,E,138,E,47,E,69,E,0,E,635.9," ,E",,
RSM00037123,1977,138,E,,,79,E,,,,,2,E,123,E,35,E,79,E,0,E,820.6," ,E",,
RSM00037123,1978,131,E,,,65,E,,,,,0,E,115,E,29,E,65,E,0,E,578.4," ,E",,
RSM00037123,1979,108,E,,,40,E,,,,,1,E,111,E,28,E,110,E,0,E,450.2," ,E",,
RSM00037123,1980,129,E,,,66,E,,,,,0,E,120,E,24,E,83,E,1,E,643.9," ,E",,
RSM00037123,1981,125,E,,,67,E,,,,,0,E,123,E,12,E,98,E,0,E,732.5," ,E",,
RSM00037123,1982,123,E,,,69,E,,,,,1,E,139,E,30,E,76,E,0,E,743.4," ,E",,
RSM00037123,1983,127,E,,,68,E,,,,,0,E,121,E,25,E,78,E,0,E,618.4," ,E",,
RSM00037123,1984,125,E,,,75,E,,,,,0,E,138,E,45,E,73,E,0,E,774.5," ,E",,
RSM00037123,1985,130,E,,,70,E,,,,,0,E,132,E,40,E,88,E,0,E,709.6," ,E",,
RSM00037123,1986,103,E,,,51,E,,,,,0,E,136,E,34,E,107,E,0,E,443.3," ,E",,
RSM00037123,1987,136,E,,,66,E,,,,,0,E,150,E,27,E,89,E,0,E,795.1," ,E",,
RSM00037123,1988,134,E,,,68,E,,,,,3,E,144,E,25,E,89,E,0,E,644.2," ,E",,
RSM00037123,1989,136,E,,,72,E,,,,,1,E,124,E,23,E,86,E,0,E,678.6," ,E",,
RSM00037123,1990,132,E,,,75,E,,,,,2,E,114,E,21,E,100,E,0,E,685.4," ,E",,
RSM00037123,1991,120,E,,,56,E,,,,,2,E,131,E,48,E,101,E,1,E,574.4," ,E",,
RSM00037123,1992,167,E,,,89,E,,,,,0,E,146,E,49,E,92,E,1,E,857.3," ,E",,
RSM00037123,1993,133,E,,,75,E,,,,,4,E,146,E,47,E,85,E,0,E,670.9," ,E",,
RSM00037123,1994,107,E,,,55,E,,,,,4,E,143,E,36,E,111,E,0,E,441.1," ,E",,
RSM00037123,1995,127,E,,,63,E,,,,,1,E,116,E,23,E,110,E,0,E,770.1," ,E",,
RSM00037123,1996,109,E,,,51,E,,,,,0,E,137,E,38,E,96,E,1,E,542.1," ,E",,
RSM00037123,1997,136,E,,,82,E,,,,,2,E,139,E,26,E,99,E,0,E,792.6," ,E",,
RSM00037123,1999,116,E,,,66,E,,,,,0,E,125,E,8,E,102,E,0,E,582.2," ,E",,
RSM00037123,2000,120,E,,,59,E,,,,,0,E,129,E,20,E,108,E,5,E,591.1," ,E",,
RSM00037123,2001,129,E,,,65,E,,,,,0,E,117,E,22,E,106,E,6,E,555," ,E",,
RSM00037123,2002,129,E,,,73,E,,,,,5,E,99,E,29,E,92,E,0,E,1006.3," ,E",,
RSM00037123,2003,119,E,,,59,E,,,,,0,E,143,E,24,E,100,E,0,E,557.1," ,E",,
RSM00037123,2004,149,E,,,81,E,,,,,1,E,126,E,21,E,98,E,0,E,755.8," ,E",,
RSM00037123,2005,137,E,,,78,E,,,,,1,E,126,E,27,E,107,E,0,E,795.3," ,E",,
RSM00037123,2006,120,E,,,70,E,,,,,4,E,133,E,32,E,113,E,8,E,711.8," ,E",,
RSM00037123,2007,108,E,,,55,E,,,,,2,E,143,E,17,E,124,E,5,E,498.9," ,E",,
RSM00037123,2008,127,E,,,60,E,,,,,1,E,107,E,37,E,101,E,0,E,750.6," ,E",,
RSM00037123,2009,131,E,,,71,E,,,,,0,E,124,E,11,E,105,E,0,E,682.7," ,E",,
RSM00037123,2010,112,E,,,57,E,,,,,1,E,94,E,12,E,138,E,4,E,605.7," ,E",,
RSM00037123,2011,154,E,,,85,E,,,,,0,E,149,E,33,E,98,E,2,E,791.8," ,E",,
RSM00037123,2012,127,E,,,57,E,,,,,6,E,126,E,45,E,151,E,0,E,672," ,E",,
RSM00037123,2013,130,E,,,63,E,,,,,0,E,115,E,8,E,118,E,0,E,907.2," ,E",,
RSM00037123,2014,130,E,,,75,E,,,,,1,E,125,E,14,E,122,E,3,E,746.9," ,E",,
RSM00037123,2015,119,E,,,63,E,,,,,0,E,130,E,14,E,123,E,3,E,623.6," ,E",,
RSM00037123,2016,145,E,,,87,E,,,,,2,E,122,E,24,E,121,E,0,E,774.3," ,E",,
RSM00037123,2017,116,E,,,62,E,,,,,3,E,125,E,20,E,114,E,4,E,611.7," ,E",,
RSM00037123,2018,114,E,,,63,E,,,,,0,E,119,E,14,E,144,E,3,E,656.9," ,E",,
RSM00037123,2019,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034344,1962,97,I,,,40,I,,,,,,,,,,,,,,,447.1," ,I",,
RSM00034344,1963,112,I,,,57,I,,,,,,,,,,,,,,,587.3," ,I",,
RSM00034344,1965,111,I,,,47,I,,,,,,,,,,,,,,,403.2," ,I",,
RSM00034344,1967,120,I,,,49,I,,,,,,,,,,,,,,,491.8," ,I",,
RSM00034344,1968,132,I,,,54,I,,,,,,,,,,,,,,,613," ,I",,
RSM00034344,1969,120,I,,,52,I,,,,,,,,,,,,,,,489.2," ,I",,
RSM00034344,1970,139,I,,,59,I,,,,,,,,,,,,,,,601.9," ,I",,
RSM00034344,1971,125,I,,,58,I,,,,,,,,,,,,,,,431.4," ,I",,
RSM00034344,1972,98,I,,,49,I,,,,,,,,,,,,,,,422.6," ,I",,
RSM00034344,1973,151,I,,,79,I,,,,,,,,,,,,,,,758," ,I",,
RSM00034344,1974,117,I,,,57,I,,,,,,,,,,,,,,,561.6," ,I",,
RSM00034344,1975,90,I,,,35,I,,,,,,,,,,,,,,,324.7," ,I",,
RSM00034344,1976,141,I,,,75,I,,,,,,,,,,,,,,,695.3," ,I",,
RSM00034344,1977,138,I,,,66,I,,,,,,,,,,,,,,,652.7," ,I",,
RSM00034344,1978,130,I,,,61,I,,,,,,,,,,,,,,,484.2," ,I",,
RSM00034344,1979,116,I,,,54,I,,,,,,,,,,,,,,,508.8," ,I",,
RSM00034344,1980,137,I,,,70,I,,,,,,,,,,,,,,,567.7," ,I",,
RSM00034344,1981,139,I,,,70,I,,,,,,,,,,,,,,,762.6," ,I",,
RSM00034344,1982,119,I,,,54,I,,,,,,,,,,,,,,,473.6," ,I",,
RSM00034344,1983,124,I,,,50,I,,,,,,,,,,,,,,,434.7," ,I",,
RSM00034344,1984,101,I,,,49,I,,,,,,,,,,,,,,,377.5," ,I",,
RSM00034344,1985,126,I,,,71,I,,,,,,,,,,,,,,,661.7," ,I",,
RSM00034344,1986,103,I,,,44,I,,,,,,,,,,,,,,,334.8," ,I",,
RSM00034344,1987,127,I,,,66,I,,,,,,,,,,,,,,,546.8," ,I",,
RSM00034344,1988,116,I,,,55,I,,,,,,,,,,,,,,,579.3," ,I",,
RSM00034344,1989,144,I,,,76,I,,,,,,,,,,,,,,,668.4," ,I",,
RSM00034344,1990,126,I,,,63,I,,,,,,,,,,,,,,,564," ,I",,
RSM00034344,1991,100,I,,,40,I,,,,,,,,,,,,,,,419.1," ,I",,
RSM00034344,1992,128,I,,,60,I,,,,,,,,,,,,,,,495.2," ,I",,
RSM00034344,1994,105,I,,,41,I,,,,,,,,,,,,,,,392.1," ,I",,
RSM00034344,1995,134,I,,,64,I,,,,,,,,,,,,,,,521.4," ,I",,
RSM00034432,1961,132,r,,,48,r,,,,,7,r,143,r,63,r,109,r,11,r,454.3," ,r",,
RSM00034432,1962,98,r,,,47,r,,,,,8,r,133,r,61,r,126,r,14,r,447.9," ,r",,
RSM00034432,1963,114,r,,,51,r,,,,,24,r,147,r,92,r,144,r,7,r,459.4," ,r",,
RSM00034432,1964,105,r,,,47,r,,,,,21,r,145,r,91,r,113,r,0,r,428.3," ,r",,
RSM00034432,1965,109,r,,,52,r,,,,,13,r,151,r,74,r,117,r,14,r,414.1," ,r",,
RSM00034432,1967,115,r,,,52,r,,,,,22,r,132,r,88,r,132,r,8,r,423," ,r",,
RSM00034432,1968,134,r,,,49,r,,,,,15,r,137,r,74,r,136,r,5,r,458.8," ,r",,
RSM00034432,1969,119,r,,,47,r,,,,,25,r,139,r,89,r,114,r,10,r,416.2," ,r",,
RSM00034432,1970,143,r,,,58,r,,,,,9,r,133,r,69,r,123,r,15,r,537.8," ,r",,
RSM00034432,1971,115,r,,,44,r,,,,,7,r,132,r,66,r,131,r,22,r,391.9," ,r",,
RSM00034432,1972,101,r,,,42,r,,,,,33,r,135,r,83,r,144,r,46,r,392.1," ,r",,
RSM00034432,1973,156,r,,,65,r,,,,,12,r,138,r,51,r,111,r,0,r,629.3," ,r",,
RSM00034432,1974,107,r,,,57,r,,,,,8,r,129,r,71,r,125,r,2,r,492.4," ,r",,
RSM00034432,1975,103,r,,,30,r,,,,,3,r,146,r,69,r,159,r,31,r,312.8," ,r",,
RSM00034432,1977,151,r,,,69,r,,,,,23,r,125,r,71,r,116,r,0,r,775.8," ,r",,
RSM00034432,1978,139,r,,,65,r,,,,,15,r,123,r,64,r,101,r,0,r,542.6," ,r",,
RSM00034432,1979,115,r,,,55,r,,,,,6,r,125,r,65,r,141,r,17,r,443.6," ,r",,
RSM00034432,1980,147,r,,,83,r,,,,,16,r,142,r,81,r,105,r,5,r,713.8," ,r",,
RSM00034432,1981,142,r,,,75,r,,,,,0,r,126,r,60,r,129,r,25,r,715.6," ,r",,
RSM00034432,1982,132,r,,,59,r,,,,,9,r,135,r,72,r,114,r,3,r,486.1," ,r",,
RSM00034432,1983,113,r,,,48,r,,,,,4,r,125,r,62,r,135,r,4,r,346.7," ,r",,
RSM00034432,1984,86,r,,,47,r,,,,,9,r,138,r,75,r,134,r,8,r,355.2," ,r",,
RSM00034432,1985,120,r,,,70,r,,,,,31,r,145,r,89,r,119,r,7,r,667.6," ,r",,
RSM00034432,1986,101,r,,,51,r,,,,,7,r,143,r,75,r,139,r,16,r,393.6," ,r",,
RSM00034432,1987,132,r,,,60,r,,,,,24,r,175,r,112,r,111,r,5,r,470.3," ,r",,
RSM00034432,1988,136,r,,,57,r,,,,,14,r,157,r,84,r,128,r,14,r,519," ,r",,
RSM00034432,1989,128,r,,,66,r,,,,,4,r,114,r,40,r,127,r,5,r,551.6," ,r",,
RSM00034432,1990,122,r,,,68,r,,,,,0,r,108,r,47,r,107,r,2,r,521.2," ,r",,
RSM00034432,1991,100,r,,,52,r,,,,,17,r,130,r,84,r,132,r,26,r,454.7," ,r",,
RSM00034432,1992,125,r,,,62,r,,,,,7,r,133,r,68,r,108,r,9,r,563.2," ,r",,
RSM00034432,1993,127,r,,,70,r,,,,,11,r,140,r,76,r,108,r,5,r,595.3," ,r",,
RSM00034432,1994,109,r,,,48,r,,,,,17,r,131,r,72,r,129,r,8,r,421.1," ,r",,
RSM00034432,1995,139,r,,,75,r,,,,,3,r,113,r,53,r,135,r,15,r,620," ,r",,
RSM00034432,1996,107,r,,,55,r,,,,,16,r,143,r,90,r,125,r,23,r,465.5," ,r",,
RSM00034432,1997,142,r,,,79,r,,,,,16,r,141,r,75,r,118,r,3,r,677," ,r",,
RSM00034432,1998,104,r,,,55,r,,,,,13,r,137,r,77,r,142,r,29,r,496.1," ,r",,
RSM00034432,1999,111,r,,,56,r,,,,,5,r,115,r,42,r,131,r,27,r,516.4," ,r",,
RSM00034432,2000,123,r,,,63,r,,,,,4,r,127,r,49,r,110,r,5,r,580.4," ,r",,
RSM00034432,2001,135,r,,,85,r,,,,,9,r,119,r,51,r,120,r,25,r,822.2," ,r",,
RSM00034432,2002,103,r,,,52,r,,,,,14,r,111,r,51,r,134,r,22,r,497.3," ,r",,
RSM00034432,2003,117,r,,,63,r,,,,,9,r,147,r,77,r,134,r,1,r,629.5," ,r",,
RSM00034432,2004,154,r,,,77,r,,,,,2,r,114,r,47,r,120,r,3,r,701.7," ,r",,
RSM00034432,2005,136,r,,,75,r,,,,,5,r,124,r,53,r,132,r,2,r,762," ,r",,
RSM00034432,2006,133,r,,,54,r,,,,,22,r,122,r,67,r,132,r,20,r,618.7," ,r",,
RSM00034432,2007,117,r,,,52,r,,,,,4,r,115,r,37,r,132,r,44,r,461," ,r",,
RSM00034432,2008,103,r,,,54,r,,,,,13,r,106,r,61,r,108,r,18,r,476.9," ,r",,
RSM00034432,2009,124,r,,,58,r,,,,,7,r,118,r,55,r,129,r,25,r,452.1," ,r",,
RSM00034432,2010,104,r,,,53,r,,,,,10,r,111,r,52,r,144,r,56,r,482.8," ,r",,
RSM00034432,2011,109,r,,,51,r,,,,,23,r,141,r,74,r,143,r,21,r,464.4," ,r",,
RSM00034432,2012,118,r,,,47,r,,,,,24,r,120,r,75,r,164,r,28,r,444.9," ,r",,
RSM00034432,2013,118,E,,,60,E,,,,,0,E,120,E,39,E,138,E,14,E,511.4," ,E",,
RSM00034432,2014,98,E,,,56,E,,,,,16,E,141,E,55,E,136,E,26,E,504.8," ,E",,
RSM00034432,2015,99,E,,,50,E,,,,,4,E,127,E,34,E,147,E,26,E,408.6," ,E",,
RSM00034432,2016,126,E,,,60,E,,,,,13,E,118,E,55,E,127,E,22,E,648.6," ,E",,
RSM00034432,2017,131,E,,,61,E,,,,,8,E,110,E,50,E,128,E,28,E,481.7," ,E",,
RSM00034432,2018,119,E,,,59,E,,,,,1,E,145,E,84,E,153,E,12,E,580.9," ,E",,
RSM00034432,2019,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034438,1961,117,I,,,55,I,,,,,,,,,,,,,,,427.9," ,I",,
RSM00034438,1962,89,I,,,43,I,,,,,,,,,,,,,,,402.6," ,I",,
RSM00034438,1963,112,I,,,52,I,,,,,,,,,,,,,,,464," ,I",,
RSM00034438,1964,102,I,,,46,I,,,,,,,,,,,,,,,380," ,I",,
RSM00034438,1965,114,I,,,51,I,,,,,,,,,,,,,,,381.1," ,I",,
RSM00034438,1967,107,I,,,59,I,,,,,,,,,,,,,,,411.6," ,I",,
RSM00034438,1968,133,I,,,46,I,,,,,,,,,,,,,,,447.7," ,I",,
RSM00034438,1969,118,I,,,49,I,,,,,,,,,,,,,,,429.6," ,I",,
RSM00034438,1970,130,I,,,63,I,,,,,,,,,,,,,,,584.7," ,I",,
RSM00034438,1971,115,I,,,43,I,,,,,,,,,,,,,,,370.5," ,I",,
RSM00034438,1972,93,I,,,43,I,,,,,,,,,,,,,,,311.3," ,I",,
RSM00034438,1973,147,I,,,65,I,,,,,,,,,,,,,,,655.8," ,I",,
RSM00034438,1974,120,I,,,58,I,,,,,,,,,,,,,,,515.6," ,I",,
RSM00034438,1975,95,I,,,37,I,,,,,,,,,,,,,,,301," ,I",,
RSM00034438,1976,139,I,,,71,I,,,,,,,,,,,,,,,654.5," ,I",,
RSM00034438,1977,138,I,,,69,I,,,,,,,,,,,,,,,646.6," ,I",,
RSM00034438,1978,115,I,,,57,I,,,,,,,,,,,,,,,516.3," ,I",,
RSM00034438,1979,108,I,,,51,I,,,,,,,,,,,,,,,395.2," ,I",,
RSM00034438,1980,137,I,,,67,I,,,,,,,,,,,,,,,635.2," ,I",,
RSM00034438,1981,134,I,,,67,I,,,,,,,,,,,,,,,661.4," ,I",,
RSM00034438,1982,139,I,,,64,I,,,,,,,,,,,,,,,503.6," ,I",,
RSM00034438,1983,118,I,,,55,I,,,,,,,,,,,,,,,350.6," ,I",,
RSM00034438,1984,84,I,,,40,I,,,,,,,,,,,,,,,320.8," ,I",,
RSM00034438,1985,132,I,,,64,I,,,,,,,,,,,,,,,571.2," ,I",,
RSM00034438,1986,106,I,,,47,I,,,,,,,,,,,,,,,386.6," ,I",,
RSM00034438,1987,137,I,,,58,I,,,,,,,,,,,,,,,505.7," ,I",,
RSM00034438,1988,130,I,,,64,I,,,,,,,,,,,,,,,565.2," ,I",,
RSM00034438,1989,142,I,,,66,I,,,,,,,,,,,,,,,582.7," ,I",,
RSM00034438,1990,132,I,,,51,I,,,,,,,,,,,,,,,527.6," ,I",,
RSM00034438,1991,110,I,,,42,I,,,,,,,,,,,,,,,375.4," ,I",,
RSM00034438,1992,147,I,,,67,I,,,,,,,,,,,,,,,598.3," ,I",,
RSM00034438,1993,125,I,,,69,I,,,,,,,,,,,,,,,648.5," ,I",,
RSM00034438,1994,111,I,,,41,I,,,,,,,,,,,,,,,366.1," ,I",,
RSM00034438,1995,132,I,,,67,I,,,,,,,,,,,,,,,666.4," ,I",,
RSM00034445,1961,113,I,,,45,I,,,,,,,,,,,,,,,461.2," ,I",,
RSM00034445,1962,81,I,,,44,I,,,,,,,,,,,,,,,418.4," ,I",,
RSM00034445,1963,107,I,,,52,I,,,,,,,,,,,,,,,431.9," ,I",,
RSM00034445,1964,92,I,,,39,I,,,,,,,,,,,,,,,422.1," ,I",,
RSM00034445,1967,108,I,,,61,I,,,,,,,,,,,,,,,444.9," ,I",,
RSM00034445,1968,122,I,,,53,I,,,,,,,,,,,,,,,494.6," ,I",,
RSM00034445,1969,110,I,,,56,I,,,,,,,,,,,,,,,402.2," ,I",,
RSM00034445,1970,121,I,,,61,I,,,,,,,,,,,,,,,607.7," ,I",,
RSM00034445,1971,108,I,,,43,I,,,,,,,,,,,,,,,385.4," ,I",,
RSM00034445,1972,91,I,,,36,I,,,,,,,,,,,,,,,343.1," ,I",,
RSM00034445,1973,145,I,,,66,I,,,,,,,,,,,,,,,577.6," ,I",,
RSM00034445,1974,113,I,,,48,I,,,,,,,,,,,,,,,400.8," ,I",,
RSM00034445,1975,92,I,,,29,I,,,,,,,,,,,,,,,264.4," ,I",,
RSM00034445,1976,126,I,,,61,I,,,,,,,,,,,,,,,563.1," ,I",,
RSM00034445,1977,133,I,,,63,I,,,,,,,,,,,,,,,710," ,I",,
RSM00034445,1978,109,I,,,50,I,,,,,,,,,,,,,,,425," ,I",,
RSM00034445,1979,107,I,,,54,I,,,,,,,,,,,,,,,529.2," ,I",,
RSM00034445,1980,126,I,,,66,I,,,,,,,,,,,,,,,604.3," ,I",,
RSM00034445,1981,115,I,,,63,I,,,,,,,,,,,,,,,579.3," ,I",,
RSM00034445,1982,129,I,,,63,I,,,,,,,,,,,,,,,505.6," ,I",,
RSM00034445,1983,118,I,,,47,I,,,,,,,,,,,,,,,387.9," ,I",,
RSM00034445,1984,91,I,,,40,I,,,,,,,,,,,,,,,344.7," ,I",,
RSM00034445,1985,123,I,,,61,I,,,,,,,,,,,,,,,537.6," ,I",,
RSM00034445,1986,97,I,,,44,I,,,,,,,,,,,,,,,360.9," ,I",,
RSM00034445,1987,130,I,,,59,I,,,,,,,,,,,,,,,601.8," ,I",,
RSM00034445,1988,124,I,,,64,I,,,,,,,,,,,,,,,574.1," ,I",,
RSM00034445,1989,137,I,,,64,I,,,,,,,,,,,,,,,577.9," ,I",,
RSM00034445,1990,121,I,,,55,I,,,,,,,,,,,,,,,532.8," ,I",,
RSM00034445,1991,98,I,,,41,I,,,,,,,,,,,,,,,295," ,I",,
RSM00034445,1992,136,I,,,53,I,,,,,,,,,,,,,,,506.3," ,I",,
RSM00034445,1993,125,I,,,65,I,,,,,,,,,,,,,,,588.1," ,I",,
RSM00034445,1994,108,I,,,38,I,,,,,,,,,,,,,,,361.4," ,I",,
RSM00034445,1995,135,I,,,52,I,,,,,,,,,,,,,,,481.8," ,I",,
RSM00034535,1961,109,I,,,53,I,,,,,,,,,,,,,,,431.3," ,I",,
RSM00034535,1962,78,I,,,39,I,,,,,,,,,,,,,,,401.4," ,I",,
RSM00034535,1963,94,I,,,47,I,,,,,,,,,,,,,,,429," ,I",,
RSM00034535,1964,90,I,,,36,I,,,,,,,,,,,,,,,454.3," ,I",,
RSM00034535,1967,121,I,,,67,I,,,,,,,,,,,,,,,552.6," ,I",,
RSM00034535,1968,95,I,,,39,I,,,,,,,,,,,,,,,342.5," ,I",,
RSM00034535,1969,90,I,,,45,I,,,,,,,,,,,,,,,423.3," ,I",,
RSM00034535,1970,97,I,,,60,I,,,,,,,,,,,,,,,490.3," ,I",,
RSM00034535,1971,96,I,,,29,I,,,,,,,,,,,,,,,268.3," ,I",,
RSM00034535,1972,75,I,,,32,I,,,,,,,,,,,,,,,269.4," ,I",,
RSM00034535,1973,132,I,,,65,I,,,,,,,,,,,,,,,518.1," ,I",,
RSM00034535,1974,92,I,,,44,I,,,,,,,,,,,,,,,410.2," ,I",,
RSM00034535,1975,85,I,,,33,I,,,,,,,,,,,,,,,288.2," ,I",,
RSM00034535,1976,112,I,,,53,I,,,,,,,,,,,,,,,425.3," ,I",,
RSM00034535,1977,123,I,,,65,I,,,,,,,,,,,,,,,733.8," ,I",,
RSM00034535,1978,94,I,,,47,I,,,,,,,,,,,,,,,431.5," ,I",,
